CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Email,loyalty_category
31784,Male,Zac Scherk,WAMBAN,NSW,New South Wales,2537,Australia,Australia,1968-01-02,58,zac31784@gmail.com,Premium
32190,Female,Paige Lacey,DELAMERE,SA,South Australia,5204,Australia,Australia,1954-10-28,71,paige32190@gmail.com,Premium
32259,Female,Ashley Dane?,SEVENHILL,SA,South Australia,5453,Australia,Australia,1900-01-01,50,ashley32259@gmail.com,Premium
32455,Female,Charlotte Crane,MOSQUITO CREEK,QLD,Queensland,4387,Australia,Australia,1900-01-01,56,charlotte32455@gmail.com,Premium
32488,Male,Max Wylie,STAFFORD DC,QLD,Queensland,4053,Australia,Australia,1900-01-01,71,max32488@gmail.com,Premium
32511,Male,Jasper Glassop,Woodford,NSW,New South Wales,2463,Australia,Australia,1964-02-29,61,jasper32511@gmail.com,Premium
32538,Female,Eva Hazon,BOOMOODEERIE,NSW,New South Wales,2469,Australia,Australia,1900-01-01,39,eva32538@gmail.com,Standard
32939,Female,Alica Sizer,WONGULLA,SA,South Australia,5238,Australia,Australia,1900-01-01,74,alica32939@gmail.com,Premium
33036,Male,Tyler Galvin,BYNG,NSW,New South Wales,2798,Australia,Australia,1959-07-31,66,tyler33036@gmail.com,Premium
33205,Male,Andrew Hollway,CRYSTAL BROOK,QLD,Queensland,4800,Australia,Australia,1900-01-01,82,andrew33205@gmail.com,Premium
33444,Male,Brodie Thirkell,CLAYTON,VIC,Victoria,3168,Australia,Australia,1900-01-01,57,brodie33444@gmail.com,Premium
34081,Female,Imogen Permewan,FYANS CREEK,VIC,Victoria,3381,Australia,Australia,1939-05-08,86,imogen34081@gmail.com,Premium
34126,Female,Victoria Tasman,MENINGIE EAST,SA,South Australia,5264,Australia,Australia,1967-09-07,58,victoria34126@gmail.com,Premium
34143,Male,John Gowlland,WARRANWOOD,VIC,Victoria,3134,Australia,Australia,1991-04-07,34,john34143@gmail.com,Standard
34431,Male,Leo Badger,BEACONSFIELD,WA,Western Australia,6162,Australia,Australia,1940-02-02,85,leo34431@gmail.com,Premium
34451,Male,Harry Edwin,GLADSTONE,NSW,New South Wales,2440,Australia,Australia,1900-01-01,53,harry34451@gmail.com,Premium
34462,Male,Tyson Tishler,TALAROO,QLD,Queensland,4871,Australia,Australia,1938-09-07,87,tyson34462@gmail.com,Premium
34850,Female,Caitlin O'Loghlin,BLUE VALE,NSW,New South Wales,2380,Australia,Australia,1960-11-30,65,caitlin34850@gmail.com,Premium
34915,Female,Kate Byles,MOUNT CRYSTAL,NSW,New South Wales,2665,Australia,Australia,1969-01-28,56,kate34915@gmail.com,Premium
35257,Female,Ella Oxenham,FERNHILL,NSW,New South Wales,2519,Australia,Australia,1900-01-01,55,ella35257@gmail.com,Premium
35703,Male,Rory Cotton,LUGARNO,NSW,New South Wales,2210,Australia,Australia,1961-12-14,64,rory35703@gmail.com,Premium
35733,Female,Charlotte Shaw,WAROONA,WA,Western Australia,6215,Australia,Australia,1900-01-01,70,charlotte35733@gmail.com,Premium
35795,Male,Riley Clegg,MOYARRA,VIC,Victoria,3951,Australia,Australia,1995-08-07,30,riley35795@gmail.com,Standard
36112,Female,Emma Gepp,ANNUELLO,VIC,Victoria,3549,Australia,Australia,1937-02-12,88,emma36112@gmail.com,Premium
36336,Female,Anna Burston,DJARAWONG,QLD,Queensland,4854,Australia,Australia,1900-01-01,35,anna36336@gmail.com,Standard
36418,Female,Jorja Whitlam,MOUNT DAVID,NSW,New South Wales,2795,Australia,Australia,1900-01-01,79,jorja36418@gmail.com,Premium
36507,Male,Joseph Paten,Golden Valley,TAS,Tasmania,7304,Australia,Australia,1955-03-23,70,joseph36507@gmail.com,Premium
36816,Male,Luke Lazenby,LONGWARRY NORTH,VIC,Victoria,3816,Australia,Australia,1971-05-18,56,luke36816@gmail.com,Premium
36918,Male,Blake Mann,OWEN,SA,South Australia,5460,Australia,Australia,1982-11-06,43,blake36918@gmail.com,Standard
37070,Female,Alyssa Hooker,WANGANUI,NSW,New South Wales,2482,Australia,Australia,1900-01-01,44,alyssa37070@gmail.com,Standard
37251,Male,Leo Scerri,GHERANG,VIC,Victoria,3240,Australia,Australia,1951-06-17,56,leo37251@gmail.com,Premium
37408,Male,Jaxon Rebell,TORRENS,ACT,Australian Capital Territory,2607,Australia,Australia,1900-01-01,50,jaxon37408@gmail.com,Premium
37580,Female,Mariam Baylee,TOMAHAWK,TAS,Tasmania,7262,Australia,Australia,1942-01-12,83,mariam37580@gmail.com,Premium
37991,Male,Cooper Gillison,CARWELL,NSW,New South Wales,2849,Australia,Australia,1900-01-01,56,cooper37991@gmail.com,Premium
38006,Male,Lachlan Postle,DYRAABA,NSW,New South Wales,2470,Australia,Australia,1955-10-29,70,lachlan38006@gmail.com,Premium
38036,Female,Kiara Schaw,UPPER YARRAMAN,QLD,Queensland,4614,Australia,Australia,1900-01-01,65,kiara38036@gmail.com,Premium
38183,Male,Hunter Montagu,NEW ITALY,NSW,New South Wales,2472,Australia,Australia,1900-01-01,81,hunter38183@gmail.com,Premium
38195,Female,Sara Roe,PAYNEDALE,WA,Western Australia,6239,Australia,Australia,1900-01-01,53,sara38195@gmail.com,Premium
38212,Female,Stella Cain,WOOROONOOK,VIC,Victoria,3525,Australia,Australia,1900-01-01,40,stella38212@gmail.com,Standard
38558,Female,Audrey Bold,BOSTOBRICK,NSW,New South Wales,2453,Australia,Australia,1946-05-19,79,audrey38558@gmail.com,Premium
38865,Male,Christopher Edmund,WINDORAH,QLD,Queensland,4481,Australia,Australia,1900-01-01,56,christopher38865@gmail.com,Premium
38950,Female,Hannah Edmond,ARTHUR RIVER,TAS,Tasmania,7330,Australia,Australia,1954-08-12,56,hannah38950@gmail.com,Premium
39183,Male,Julian Gutteridge,KURMOND,NSW,New South Wales,2757,Australia,Australia,1900-01-01,52,julian39183@gmail.com,Premium
39246,Male,Darcy Falconer,MANDALAY,QLD,Queensland,4802,Australia,Australia,1900-01-01,56,darcy39246@gmail.com,Premium
39268,Female,Madeleine Marx,KALLANGUR,QLD,Queensland,4503,Australia,Australia,1975-07-24,50,madeleine39268@gmail.com,Premium
39314,Male,Leo Ligar,LIGHT PASS,SA,South Australia,5355,Australia,Australia,1900-01-01,56,leo39314@gmail.com,Premium
39498,Female,Amy Curtain,SWANBROOK,NSW,New South Wales,2360,Australia,Australia,1900-01-01,56,amy39498@gmail.com,Premium
39592,Female,Alicia Muntz,SOUTH SPRINGFIELD,TAS,Tasmania,7260,Australia,Australia,1965-04-20,60,alicia39592@gmail.com,Premium
39894,Female,Samantha Begg,JUNEE,NSW,New South Wales,2663,Australia,Australia,1900-01-01,84,samantha39894@gmail.com,Premium
39927,Male,Bailey Barnet,SORELL,TAS,Tasmania,7172,Australia,Australia,1900-01-01,41,bailey39927@gmail.com,Standard
39996,Male,Harry Dawes,BENDOURA,NSW,New South Wales,2622,Australia,Australia,1900-01-01,24,harry39996@gmail.com,Basic
40052,Female,Isabel Dettmann,WAVERTON,NSW,New South Wales,2060,Australia,Australia,1957-09-06,68,isabel40052@gmail.com,Premium
40327,Female,Madeleine Laing,PIALLIGO,ACT,Australian Capital Territory,2609,Australia,Australia,1900-01-01,56,madeleine40327@gmail.com,Premium
40363,Female,Alyssa Henslowe,DOUBLE BAY,NSW,New South Wales,2028,Australia,Australia,1984-08-07,41,alyssa40363@gmail.com,Standard
40443,Female,Amber Normanby,CARSS PARK,NSW,New South Wales,2221,Australia,Australia,1938-04-13,87,amber40443@gmail.com,Premium
40649,Male,Kai De Vis,KANGIARA,NSW,New South Wales,2582,Australia,Australia,1972-11-29,53,kai40649@gmail.com,Premium
40662,Male,Oliver Michie,MOUNT HICKS,TAS,Tasmania,7325,Australia,Australia,1960-12-18,65,oliver40662@gmail.com,Premium
40669,Male,Cody Wheare,MARTINS CREEK,NSW,New South Wales,2420,Australia,Australia,1968-09-22,57,cody40669@gmail.com,Premium
41281,Male,Lincoln D'Albertis,FITZGERALDS MOUNT,NSW,New South Wales,2799,Australia,Australia,1900-01-01,56,lincoln41281@gmail.com,Premium
41386,Female,Stephanie Grant,SEAL BAY,SA,South Australia,5223,Australia,Australia,1948-06-20,77,stephanie41386@gmail.com,Premium
41570,Male,Rory Brough,East Point,NT,Northern Territory,820,Australia,Australia,1900-01-01,88,rory41570@gmail.com,Premium
41674,Male,Jonathan Hodges,NORTH LAKE GRACE,WA,Western Australia,6353,Australia,Australia,1938-03-04,87,jonathan41674@gmail.com,Premium
41707,Male,Joseph Wheeler,YALLAH,NSW,New South Wales,2530,Australia,Australia,1900-01-01,56,joseph41707@gmail.com,Premium
41892,Female,Madeline Eales,DARGAN,NSW,New South Wales,2786,Australia,Australia,1983-09-01,56,madeline41892@gmail.com,Premium
42134,Male,Benjamin Ethel,EAST YUNA,WA,Western Australia,6532,Australia,Australia,1900-01-01,56,benjamin42134@gmail.com,Premium
42177,Male,Brock James,ELLEKER,WA,Western Australia,6330,Australia,Australia,1960-07-19,65,brock42177@gmail.com,Premium
42364,Female,Layla Silas,MARLO MERRICAN,NSW,New South Wales,2446,Australia,Australia,1900-01-01,73,layla42364@gmail.com,Premium
42408,Male,Noah Hinchcliffe,THE PALMS,QLD,Queensland,4570,Australia,Australia,1988-11-04,37,noah42408@gmail.com,Standard
42474,Male,Alexander Leane,NUBBA,NSW,New South Wales,2587,Australia,Australia,2000-05-23,56,alexander42474@gmail.com,Premium
42603,Female,Amy Sawyer,CUSHNIE,QLD,Queensland,4608,Australia,Australia,1900-01-01,25,amy42603@gmail.com,Basic
42840,Female,Savannah Lansell,XANTIPPE,WA,Western Australia,6609,Australia,Australia,1900-01-01,89,savannah42840@gmail.com,Premium
42956,Male,Ben Raff,BARA,NSW,New South Wales,2850,Australia,Australia,1944-05-06,81,ben42956@gmail.com,Premium
43784,Male,Jeremy Iliffe,SNOWTOWN,SA,South Australia,5520,Australia,Australia,1900-01-01,74,jeremy43784@gmail.com,Premium
43798,Female,Rachel Welch,AMAMOOR,QLD,Queensland,4570,Australia,Australia,1966-11-01,59,rachel43798@gmail.com,Premium
43840,Female,Rose Vlamingh,OATLANDS,TAS,Tasmania,7120,Australia,Australia,1900-01-01,75,rose43840@gmail.com,Premium
44080,Female,Rachel Baldwin,Brighton,VIC,Victoria,3186,Australia,Australia,1954-01-20,71,rachel44080@gmail.com,Premium
44195,Male,Brayden Topp,LOWER MANGROVE,NSW,New South Wales,2250,Australia,Australia,1984-01-09,41,brayden44195@gmail.com,Standard
44207,Female,Stella Sternberg,KESWICK TERMINAL,SA,South Australia,5035,Australia,Australia,1984-03-16,41,stella44207@gmail.com,Standard
44301,Female,Annabelle Feetham,DUNNROCK,QLD,Queensland,4740,Australia,Australia,1947-04-10,78,annabelle44301@gmail.com,Premium
44493,Female,Jorja Colechin,JACKEYS MARSH,TAS,Tasmania,7304,Australia,Australia,1900-01-01,62,jorja44493@gmail.com,Premium
44496,Male,Spencer Beach,MOUNT JOY,SA,South Australia,5670,Australia,Australia,1900-01-01,76,spencer44496@gmail.com,Premium
44728,Female,Abbey Remington,DIGGORA,VIC,Victoria,3561,Australia,Australia,1900-01-01,72,abbey44728@gmail.com,Premium
44906,Male,Tyson Backhouse,MOUNT GAMBIER,SA,South Australia,5291,Australia,Australia,1994-10-06,56,tyson44906@gmail.com,Premium
45169,Female,Victoria Ness,GLENROY,QLD,Queensland,4702,Australia,Australia,1990-04-04,35,victoria45169@gmail.com,Standard
45172,Female,Audrey Crooke,SCOPUS,TAS,Tasmania,7330,Australia,Australia,1986-05-25,39,audrey45172@gmail.com,Standard
45250,Male,Darcy Fryer,SACKVILLE,NSW,New South Wales,2756,Australia,Australia,1900-01-01,57,darcy45250@gmail.com,Premium
45436,Female,Maya McIlveen,MILLFIELD,NSW,New South Wales,2325,Australia,Australia,1952-04-16,73,maya45436@gmail.com,Premium
45522,Male,Alexander Fenston,TIMBILLICA,NSW,New South Wales,2551,Australia,Australia,1985-04-09,40,alexander45522@gmail.com,Standard
45781,Male,Bailey Coxen,PONTVILLE,TAS,Tasmania,7030,Australia,Australia,1900-01-01,79,bailey45781@gmail.com,Premium
45814,Male,Declan Richard,SPRING HILL,NSW,New South Wales,2800,Australia,Australia,1900-01-01,56,declan45814@gmail.com,Premium
46155,Female,Alice Phillip,BOWES,WA,Western Australia,6535,Australia,Australia,1956-02-16,69,alice46155@gmail.com,Premium
46917,Male,Jamie Price,MERU,WA,Western Australia,6530,Australia,Australia,2000-01-03,26,jamie46917@gmail.com,Basic
46996,Male,Jonathan Kempt,MURRAY ISLAND,QLD,Queensland,4875,Australia,Australia,1900-01-01,38,jonathan46996@gmail.com,Standard
47382,Female,Brooke Richardson,NORTHGATE,SA,South Australia,5085,Australia,Australia,1955-05-02,70,brooke47382@gmail.com,Premium
47518,Female,Alana Spencer,UNDULLAH,QLD,Queensland,4285,Australia,Australia,1946-05-13,79,alana47518@gmail.com,Premium
47712,Male,Aidan Dethridge,CREMORNE,NSW,New South Wales,2090,Australia,Australia,1976-08-30,56,aidan47712@gmail.com,Premium
48080,Male,Lincoln Muscio,FERNY CREEK,VIC,Victoria,3786,Australia,Australia,1900-01-01,85,lincoln48080@gmail.com,Premium
48247,Male,Joseph Clemes,HAY FLAT,SA,South Australia,5204,Australia,Australia,1900-01-01,58,joseph48247@gmail.com,Premium
48367,Female,Rose Allardyce,INSKIP,QLD,Queensland,4581,Australia,Australia,1949-09-04,76,rose48367@gmail.com,Premium
48383,Female,Chloe Gillen,KOYUGA SOUTH,VIC,Victoria,3621,Australia,Australia,1900-01-01,74,chloe48383@gmail.com,Premium
48466,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,1984-12-13,56,matilda48466@gmail.com,Premium
48733,Female,Sophia Gunther,BALCOLYN,NSW,New South Wales,2264,Australia,Australia,1989-07-22,36,sophia48733@gmail.com,Standard
48846,Female,Lucy Kellway,BOWELLING,WA,Western Australia,6225,Australia,Australia,1944-11-04,81,lucy48846@gmail.com,Premium
48925,Male,Elijah Albert,WOOLOCUTTY,WA,Western Australia,6369,Australia,Australia,1939-09-15,86,elijah48925@gmail.com,Premium
49400,Male,Mason Ransford,WOOMBYE,QLD,Queensland,4559,Australia,Australia,1967-03-15,56,mason49400@gmail.com,Premium
49501,Female,Amelie Edmondson,BUNGABBEE,NSW,New South Wales,2480,Australia,Australia,1900-01-01,56,amelie49501@gmail.com,Premium
49606,Female,Claire Kerr,GREYMARE,QLD,Queensland,4370,Australia,Australia,1950-04-10,75,claire49606@gmail.com,Premium
49748,Male,Tyson Flowers,PARUNA,SA,South Australia,5311,Australia,Australia,1980-02-14,45,tyson49748@gmail.com,Standard
49776,Female,Jessica Warburton,ROCKLEY MOUNT,NSW,New South Wales,2795,Australia,Australia,1944-07-31,81,jessica49776@gmail.com,Premium
49950,Female,Tayla Canterbury,EAST LAUNCESTON,TAS,Tasmania,7250,Australia,Australia,1998-10-18,27,tayla49950@gmail.com,Basic
50122,Female,Brianna O'Neil,SURBITON,QLD,Queensland,4724,Australia,Australia,1900-01-01,46,brianna50122@gmail.com,Standard
50681,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,NSW,New South Wales,2770,Australia,Australia,1900-01-01,89,benjamin50681@gmail.com,Premium
50705,Female,Scarlett Reeve,YEAGARUP,WA,Western Australia,6260,Australia,Australia,1948-08-23,77,scarlett50705@gmail.com,Premium
50719,Female,Angelina Wunderlich,POINT GREY,WA,Western Australia,6208,Australia,Australia,1900-01-01,30,angelina50719@gmail.com,Standard
50741,Male,Tyson Hurley,FRANKFORD,TAS,Tasmania,7275,Australia,Australia,1900-01-01,83,tyson50741@gmail.com,Premium
51172,Female,Gabriella Tozer,ELINGAMITE,VIC,Victoria,3266,Australia,Australia,1900-01-01,68,gabriella51172@gmail.com,Premium
51201,Female,Samantha Jacoby,BIRMINGHAM GARDENS,NSW,New South Wales,2287,Australia,Australia,1939-03-04,56,samantha51201@gmail.com,Premium
51228,Male,Marcus Christian,GIRU,QLD,Queensland,4809,Australia,Australia,1978-01-31,47,marcus51228@gmail.com,Standard
51314,Female,Bianca Stobie,DUVERNEY,VIC,Victoria,3323,Australia,Australia,1954-06-23,71,bianca51314@gmail.com,Premium
51429,Male,Thomas Kavel,WONBOYN LAKE,NSW,New South Wales,2551,Australia,Australia,1979-01-05,47,thomas51429@gmail.com,Standard
51648,Female,Jasmine Sellar,KYBUNGA,SA,South Australia,5453,Australia,Australia,1989-06-11,36,jasmine51648@gmail.com,Standard
51649,Male,Toby Batchelor,YANDINA,QLD,Queensland,4561,Australia,Australia,1958-02-26,67,toby51649@gmail.com,Premium
51718,Female,Phoebe Voss,HACKNEY,SA,South Australia,5069,Australia,Australia,1900-01-01,87,phoebe51718@gmail.com,Premium
52435,Male,Charles Kenneally,YADBORO,NSW,New South Wales,2539,Australia,Australia,1956-02-29,69,charles52435@gmail.com,Premium
52536,Male,Jamie Kavanagh,PINEWOOD,VIC,Victoria,3149,Australia,Australia,1900-01-01,38,jamie52536@gmail.com,Standard
52694,Female,Grace Bidwill,Sheffield,TAS,Tasmania,7306,Australia,Australia,1972-05-21,53,grace52694@gmail.com,Premium
53168,Male,Dylan Monds,JOYNER,QLD,Queensland,4500,Australia,Australia,1959-04-05,66,dylan53168@gmail.com,Premium
53260,Female,Keira Rowallan,MOUNT FRANKLIN,VIC,Victoria,3461,Australia,Australia,1900-01-01,89,keira53260@gmail.com,Premium
53318,Female,Grace Osburn,TOWNSON,QLD,Queensland,4341,Australia,Australia,1954-12-03,56,grace53318@gmail.com,Premium
53891,Male,Dominic Baylee,BINDA,NSW,New South Wales,2583,Australia,Australia,1944-02-10,81,dominic53891@gmail.com,Premium
53920,Female,Jade Higgins,BUCKENBOWRA,NSW,New South Wales,2536,Australia,Australia,1900-01-01,56,jade53920@gmail.com,Premium
54089,Male,Jake Toft,THE GLEN,NSW,New South Wales,2476,Australia,Australia,1936-09-11,89,jake54089@gmail.com,Premium
54161,Male,Leo Voss,WOODY POINT,QLD,Queensland,4019,Australia,Australia,1992-06-24,56,leo54161@gmail.com,Premium
54535,Male,Joshua Nugan,CANNINDAH,QLD,Queensland,4630,Australia,Australia,1957-11-08,68,joshua54535@gmail.com,Premium
54582,Female,Leah Fairbridge,LIMONITE,VIC,Victoria,3871,Australia,Australia,1978-09-15,47,leah54582@gmail.com,Standard
54627,Male,John Randall,TROWUTTA,TAS,Tasmania,7330,Australia,Australia,1900-01-01,57,john54627@gmail.com,Premium
54704,Female,Alice Bartlett,TRAVANCORE,VIC,Victoria,3032,Australia,Australia,1951-10-22,56,alice54704@gmail.com,Premium
54752,Female,Natasha Morrison,SOUTH BUNBURY,WA,Western Australia,6230,Australia,Australia,1900-01-01,60,natasha54752@gmail.com,Premium
54794,Female,Georgia Barclay-Harvey,GARIE,NSW,New South Wales,2232,Australia,Australia,1965-08-09,60,georgia54794@gmail.com,Premium
54987,Male,Isaac Sturt,MARMION,WA,Western Australia,6020,Australia,Australia,1900-01-01,86,isaac54987@gmail.com,Premium
55039,Male,James Connal,MOUNT MORIAC,VIC,Victoria,3240,Australia,Australia,1900-01-01,65,james55039@gmail.com,Premium
55066,Male,Samuel Atherton,DOLLYS FLAT,NSW,New South Wales,2429,Australia,Australia,1900-01-01,56,samuel55066@gmail.com,Premium
55084,Male,Angus Ten,PARAP,NT,Northern Territory,820,Australia,Australia,1963-03-12,56,angus55084@gmail.com,Premium
55411,Female,Lilian Stainforth,PHOENIX PARK,NSW,New South Wales,2321,Australia,Australia,1982-05-02,43,lilian55411@gmail.com,Standard
55464,Female,Holly Mansour,PADDYS RIVER,NSW,New South Wales,2653,Australia,Australia,1900-01-01,44,holly55464@gmail.com,Standard
55715,Female,Eve Jephcott,HERDSMAN,WA,Western Australia,6017,Australia,Australia,1900-01-01,39,eve55715@gmail.com,Standard
55914,Male,Lachlan Webb,SOUTH FREMANTLE,WA,Western Australia,6162,Australia,Australia,1992-07-31,33,lachlan55914@gmail.com,Standard
56161,Male,Aidan Burnett,UPPER CASTRA,TAS,Tasmania,7315,Australia,Australia,1900-01-01,31,aidan56161@gmail.com,Standard
56480,Female,Zoe Tyrrell,KYBUNGA,SA,South Australia,5453,Australia,Australia,1975-03-25,50,zoe56480@gmail.com,Premium
56562,Female,Lucy Mansour,ALBERT PARK,VIC,Victoria,3206,Australia,Australia,1949-05-11,56,lucy56562@gmail.com,Premium
56791,Male,Charlie Kenyon,DUNLUCE,VIC,Victoria,3472,Australia,Australia,1900-01-01,31,charlie56791@gmail.com,Standard
56834,Female,Abigail McElhone,PIKES CREEK,QLD,Queensland,4380,Australia,Australia,1900-01-01,61,abigail56834@gmail.com,Premium
56951,Female,Kate Bardsley,HURSTBRIDGE,VIC,Victoria,3099,Australia,Australia,1985-10-20,40,kate56951@gmail.com,Standard
56999,Female,Amelia Fargher,CORNDALE,NSW,New South Wales,2480,Australia,Australia,1984-02-26,56,amelia56999@gmail.com,Premium
57093,Male,Hayden Laidley,SPRING MOUNTAIN,NSW,New South Wales,2360,Australia,Australia,1954-02-09,71,hayden57093@gmail.com,Premium
57246,Male,Toby Dillon,CITY WEST CAMPUS,SA,South Australia,5000,Australia,Australia,1900-01-01,56,toby57246@gmail.com,Premium
57294,Female,Makayla Bold,TRARALGON EAST,VIC,Victoria,3844,Australia,Australia,1900-01-01,45,makayla57294@gmail.com,Standard
57307,Female,Eva Hickson,RAINBOW,VIC,Victoria,3424,Australia,Australia,1900-01-01,45,eva57307@gmail.com,Standard
57374,Male,Jack Coote,COLONGRA,NSW,New South Wales,2262,Australia,Australia,1900-01-01,87,jack57374@gmail.com,Premium
57491,Male,Ryan Custance,MILLBANK,QLD,Queensland,4670,Australia,Australia,1985-09-16,56,ryan57491@gmail.com,Premium
57662,Male,Archer Tozer,COALSTOUN LAKES,QLD,Queensland,4621,Australia,Australia,1982-06-10,43,archer57662@gmail.com,Standard
57681,Male,Caleb Louat,ROCKWELL,WA,Western Australia,6532,Australia,Australia,1958-05-05,56,caleb57681@gmail.com,Premium
57820,Male,Edward Howarde,DARGO,VIC,Victoria,3862,Australia,Australia,1951-05-05,74,edward57820@gmail.com,Premium
57938,Male,Alexander Courtice,LIPAROO,VIC,Victoria,3549,Australia,Australia,1979-10-09,56,alexander57938@gmail.com,Premium
